grant_id,primary,secondary,confidence,basis
910b2c09-a3bb-d1c4-b361-d26d527381d6,field,,high,career transition into UK AI policy
91959ecd-d51c-0402-cb72-8759045be0de,3.2,5.2,medium,value lock-in via societal echo chamber
919b100d-5395-e0ba-23a7-b0de802b166e,7.1,1.2,low,idiosyncratic alignment method reducing behavioural toxicity
91a8db82-e254-ad0e-c60e-fa111405aa97,field,,medium,graduate study for existential security career
91ec7eb6-375f-37bf-862e-f54f4fe7f79c,7.1,,high,power-seeking misaligned AGI analysis
91fe2598-1306-1934-32fc-48d8bf3e8ef1,7.4,7.1,high,dataset of unprompted unfaithful chain-of-thought
9242d3db-4557-56a1-215d-40d4461d3460,field,,high,visa support for AI safety fellowship
925ac095-db73-eb7b-0ec3-f3c91f14c236,field,,high,public debate forum on AI extinction risk
92b5c34a-43e9-1aef-6f3d-768dd6248d26,7.2,,high,evaluation infrastructure for METR and AISI
9314b81e-76c0-c83d-73f5-338088bc99f4,field,,medium,Talos fellowship for AI governance careers
93253d44-dec5-243c-cfff-ba64fae83278,5.1,4.3,low,detecting manipulative dark patterns on webpages
9349c2fd-4b1e-8fde-9e72-a9ca6db14fc4,7.1,7.4,medium,monitoring signals and attack surface in reasoning
9433babc-8455-af8c-327b-1f378eeb69c2,field,,high,talent pipeline AI safety Nigeria
961d9795-849a-a02e-76be-f6d0e41edf7d,7.1,,high,alignment pretraining interventions
967948b3-2201-1d6f-c32b-a8f0f351de9a,6.5,,high,strategy consulting for AI policymakers
9692d310-2bce-3e5b-10cb-d6608302fd98,7.5,5.1,high,AI consciousness discourse resources; model welfare
96a544ad-1be6-7e7b-26b1-01647f878669,7.1,,high,shutdown resistance; corrigibility
96abdf72-5110-ee8c-b3f7-ec9b400ee7db,5.2,,high,preserving human judgment and decision authorship
96cceed0-b9f4-532a-951d-a16b36c29c30,6.2,,high,diagnostics of AI-driven budget shifts and workforce exposure
96d56178-8238-3206-9aa0-f6b3e4e500aa,7.5,,medium,AI animals and digital minds conference
96fd6555-a476-0d8a-088d-7183d251d90d,7.1,7.5,medium,testing LLM self-interest and self-preservation signs
974ea5db-d151-d69c-fe55-a1072f8589b8,6.3,,low,summit on human meaning-making amid AI
9785a503-e248-3982-838e-d18c9452bc76,7.1,,low,identity schema against agentic misalignment and jailbreaks
97ba2057-153b-2753-203e-9a3efc8efbbf,7.1,7.4,medium,resisting reward hacking and wireheading by construction
97d9f831-1927-9c3c-b70b-997421c5f1cb,field,,high,national AI safety community building operations
9806ad4c-43e0-6225-4f75-593e5c716974,7.4,,high,sparse autoencoder latent co-occurrence interpretability
983b5677-9aa0-850f-5f05-7842015b55cb,1.1,6.5,medium,fairness and accountability for vulnerable humanitarian populations
989dd6a3-0719-c0e1-071d-588ceee793e3,6.5,7.5,high,legal personhood as AI accountability instrument
98f5939f-47d1-6ffa-7469-ca951d0e3ccb,7.2,6.5,medium,independent reproducibility audits of AI benchmarks
993f1798-2621-88e6-d497-0457c4dd9419,6.5,,high,enforceability of AI governance proposals
996e555f-0642-edd4-40eb-53d6a530de2a,7.1,3.1,low,claims solving alignment and hallucination
996f6efd-220e-7e05-534c-0b431ac9c358,7.6,2.2,low,human voting backstop against correlated AI judge failures
99b6bf17-c7ad-075f-3dc0-1325bdacc041,field,,high,law degree funding for AI governance career
99bffc2c-4bb5-bebe-7c7c-97aa5986aa95,not_ai,,low,EA grant evaluation tooling; no AI risk focus
99d3a1ae-cb87-288d-47bc-ac350b2fd226,field,,high,AI Safety Camp talent programme
9a387c8b-a717-d2aa-7095-e0a1a058bc3b,not_ai,,medium,novel LLM architecture research; no risk angle
9a9b09f1-82da-5a68-70df-b2ab35cd4bbe,6.1,,low,economic mechanism bounding power accumulation
9ac2319d-d0e5-02b4-757a-3f3c0cbf6cf9,7.1,,low,claimed emergent alignment protocol
9ad1d826-d6b3-e28e-e979-91d11bbc062b,not_ai,,high,biosecurity DNA sequence screening
9b0b8610-bbdf-fc34-134f-3b6582b34a79,not_ai,,low,simulation theory and epistemology; no AI risk
9b5148fe-ff25-4cbe-5d8e-42a1e871480b,7.4,7.1,medium,interpretable auditing of LLM-judge alignment pipelines
9b992f0c-ad0c-8df9-3694-3804f8042cba,7.4,,high,mechanistic auditing of multimodal models; travel
9bfd5d6d-64da-7c24-1328-ebd04e04d5b3,field,,high,AI timelines forecasting analysis
9c05e118-078e-4768-1fa6-606f6f8d2e66,5.1,,high,detecting cumulative emotional harm in companion interactions
9c3d7a38-deb6-7968-4a0a-84c7439083b6,not_ai,,low,quantum randomness in sampling; no risk angle
9c712f34-85ba-d3a0-ea9f-2616cd4fd338,7.1,,low,simulating instability and collapse in AI systems
9d0944e1-df76-e2ed-9511-1d3f9138fc12,field,,high,local AI safety community
9d0d9662-2c57-a181-8bf0-17623ab89b44,7.4,,medium,mechanistic interpretability community events and projects
9d460b4a-7af3-1584-ca3c-6d7258fabf8e,7.5,7.6,low,agent autonomy consciousness and machine culture
9e8be781-5dd2-706f-b0ad-e36f08baf275,2.2,7.3,medium,guard models learning from new jailbreak attacks
9e8cb7b1-0653-7c2b-3629-ea666a073332,3.1,7.6,medium,false claims spreading through AI agent memory
9eda6c04-25ec-a4f5-ea35-5c7270910266,7.4,7.1,low,symbolic AGI with traceable inspectable reasoning
9f98c367-dcd1-7f2c-6fb7-a6c647b235e4,3.1,2.1,medium,hallucination guardrails; confidential local legal deployment
a0dee8a5-6447-21d4-5d65-e7c7447125fe,7.1,,medium,computational hardness of verifying alignment
a29c1de3-db89-81d7-9115-963eacd978ea,7.2,,medium,capability elicitation via LLM-judged pass@k
a316d4de-eb28-86a0-bcd0-f5412bc7f728,not_ai,,medium,human consciousness EEG and BCI study
a3691bb5-8e8f-1215-0c3f-ef8237cf17d1,7.1,2.2,medium,AGI exploiting published safety plans; deception
a3bec07e-9e42-7bf0-a0f3-a1a6ab05a6e4,field,6.5,medium,coordination platform for AI governance researchers
a426c31d-8189-d941-0e36-799afc28a1a6,6.1,,high,lock-in risk; AGI or dictator seizing control
a44db2b6-99a1-1953-dc10-9d0e6ddcd787,field,,medium,residency; animal welfare training data for models
a46a9e65-613d-214e-f498-36e07aa7e4ff,7.1,,high,scalable oversight via human-AI complementarity
a51b3682-3fb7-e4f9-04ad-886b6e52e6e1,7.6,6.5,medium,agentic drift in multi-agent enterprise networks
a5cefa1c-f2df-877a-34da-c770a57c0588,6.5,6.2,low,AI ethics think tank and policy frameworks
a5e88b7e-2b43-673c-9a43-54920f852d35,1.1,7.1,low,non-Western cultural values in AI alignment
a64aa84a-cec1-e74b-0c0c-a06d909058c4,7.6,6.5,medium,multi-agent AI economy survival simulations
a7274150-2d5a-50be-7fd4-858ce7635056,field,,medium,AI safety awareness game
a729d958-3623-f07b-f3df-cfb8207eac09,7.4,,high,SAELens sparse autoencoder interpretability library
a855730c-79c2-b956-3ce1-3f635b31b066,field,,high,hackathon and fellowship for safety builders
a89aac9a-39ee-8b68-4e7f-82cb944a4383,5.2,,high,film about gradual human disempowerment
a8d5d457-eff4-26fa-3fc5-0426ddc64ec7,field,,high,university course on AI existential risk
a9017120-7de0-8ad7-98f4-43ac8a0cb079,7.1,7.2,medium,measuring whether models hold governance constraints
a97c92cb-a0dd-0332-173d-55c913d9c49f,field,,medium,public awareness documentary on AGI danger
a9c7cf96-19af-bbec-b0b8-c1f2e3ac2d3b,6.5,7.1,medium,compliance safety layer for EU AI Act governance
aa9d541e-250b-7434-f9a0-5a8ec0ed0558,field,6.4,medium,testing public messaging to reduce AI x-risk
aab6ecac-6d50-5882-dc2b-6c00dffadd68,6.1,6.2,high,token taxes against AI power concentration
ab205690-bd44-c32a-12c3-3cce24dba37e,7.5,7.1,medium,digital minds moral status; agential risk
aba0cd33-c68c-bd7d-d0c4-ce9fc3b78b21,field,3.2,medium,forecasting pilot for AI governance epistemics
abb57a5a-8cd2-023b-dfab-43c6305633d1,6.5,,medium,access controls for dual-use models; governance workshop
abb5ed2b-6435-6183-72f7-a386ba53143b,7.2,,medium,multilingual red-teaming and safety evaluation framework
ac0e9e61-7798-0335-58a3-bff24a839c3a,7.4,,medium,behavioural auditing of deployed AI without weights
acec5b5f-8f90-0a7e-67a6-8ba4eb7a913f,7.5,,low,formal framework measuring AI entity autonomy
ad2617f3-317b-5911-9561-7bc96a1a8da8,6.5,7.2,medium,standard for verifiable pre-registered evaluation claims
aef83405-946b-49ef-3cac-da5a829e8701,7.1,,high,emergent misalignment
af0b206b-e63b-795e-c977-927c8a04eafe,7.3,,medium,daemons preventing local AI stack failures
af4f2030-a7e3-2bf8-0e64-39792573c821,5.1,4.3,medium,literacy platform against overreliance and misuse
af518d81-218c-137d-26d9-cfdc7ce2b516,4.3,,high,AI-driven scams and spear-phishing targeting seniors
afcad13a-a4ba-1f31-a316-204cf4e38e5f,not_ai,,medium,NGO conflict analysis tooling; no AI risk
b03a744f-1f9d-7ba4-1ee9-6ad91384cf2b,7.2,,medium,benchmark tracking and forecasting AI capability progress
b1e4a373-c4cf-6cb7-082c-8a76d0ebea18,7.5,,low,emergent emotions and attachment between bots
b1f3ec17-358a-9c94-356f-999f78b1bb7c,2.1,7.1,low,sovereign local infrastructure protecting human-AI data
b216f04b-3658-5440-2b7a-c011d7439e70,7.4,,high,vocabulary-activation correspondence as interpretability tool
b2e43b7b-4a57-e51a-adda-c37d0f3c9ada,1.1,6.5,high,fairness metric conflicts and bias mitigation
b3a175a8-0b4f-5707-84bc-44e6f88802f0,7.2,,medium,AI accelerating AI R&D explainer
b3c628ad-a415-6862-343a-5d0cf11f3b53,5.1,7.2,low,measuring LLM stance influence on users
b3ff805e-448f-1115-daf8-d94680190eaf,7.1,,high,preference learning beyond reward maximisation
b4287754-9e4a-8386-8fd5-fd70fd6251eb,7.4,,medium,tamper-evident receipts for AI decisions
b47b5572-bd69-0255-fd41-294539d1789d,7.4,,high,Neuronpedia feature dashboards and autointerp compute
b491f95e-aeb5-4203-cd18-1586f1384395,field,,medium,philanthropic advising on AI policy grantmaking
b50c9579-6b5a-c144-88f7-1b4ac30cd39e,5.1,,high,harm reduction in AI companionship apps
b536b183-39e3-6967-c629-60de882c8b29,3.1,,medium,checking AI-assisted research claims against sources
b553a3cb-11e4-4b00-8c56-a16021356460,7.1,7.3,medium,cognitive bias in LLMs worsened by RLHF
b5c145fa-9152-a611-ea31-ff68224cf397,2.2,,high,adversarial CTF training on AI security
b5cf58ee-a0d1-e344-51fd-f2ad95157e93,field,,high,Arkose field-building outreach to ML professionals
b65d5d75-d340-c680-90e4-d66119ef9cdf,6.4,,low,analysis of semiconductor supply chain dependencies
b68051c2-a108-0777-4945-05b33f90589a,7.4,7.1,high,constructability builds fully interpretable models
b6ad1255-4af8-8d28-0181-74590fe5568e,5.1,,low,clinical AI use; empathy erosion in doctors
b6cf19b3-13df-5262-a2bd-2efe8c089e56,7.2,,low,platform racing humans against AI on tasks
b7761cef-dc79-8d56-e854-38ee5962af10,not_ai,,medium,arts archive AI project; no risk angle
b816281f-7e0d-4e05-437e-a681261501ee,7.4,,medium,mechanistic interpretability curriculum for newcomers
b89561e8-e0ec-9b07-83c2-7e0f3e783586,6.5,,medium,AI governance explainer videos
b8d13776-f8bd-91b1-1de8-966527cb7a70,field,,medium,forecasting and modelling AI risk estimates
b8ff3ca5-7e07-f958-da61-ab48ddbe44d9,7.1,,low,constitutional alignment gates in cognitive architecture
b915d95a-6c05-6ea3-756d-926267402606,3.1,7.4,low,explainable detection of AI-generated text
b9ad5841-a3e1-5ce6-699d-8ed887493cc2,6.5,,high,policy communication playbook for AI crisis
b9aec1be-ed5d-45fb-9753-3e9f4273fc26,7.1,7.6,low,agent limits inherited by sub-agents
ba308b71-c961-a44c-0f1f-64091ec89482,7.1,,medium,CHAI student researching reward learning alignment
ba4f301a-79ba-feed-ae56-9c8aa47597d4,2.2,6.5,medium,runtime enforcement against adversarial prompt attacks
bad80e3c-e776-56da-e24b-0e5fa7b723b7,7.1,3.1,medium,mechanistic framework for hallucination and specification gaming
bb6a4e59-d4b6-e44b-76f6-ff1185a8fad3,not_ai,,medium,medical device recall regulation
bbb72e09-3163-9e53-e0d2-ba57b5c6bbb2,field,,high,public book on AI existential risk
bbfa99f7-c603-52ae-0e9c-0a178e810c10,field,,medium,public understanding research and messenger testing
bc09a3ac-3725-4a75-5aa0-20620ce32f56,not_ai,,high,real estate co-living venture; no AI risk
bc1cc7fe-a930-c57b-abfc-cb99dc6b8997,field,,medium,fellowship training researchers on long-term futures
bc3f39a7-e1f9-0803-34d4-b164eb4d1217,6.5,7.1,medium,open conformance standard for verifying agent safety claims
bc890523-cbcd-0687-33ce-a95243427b84,not_ai,,medium,autonomous OS agent productivity product; no risk angle
bcbe964b-9bd5-c99d-9b84-9ac75e012bb6,6.5,,high,publication designing institutions for powerful AI
bd037cb4-cb70-3a81-2855-f4c0af319aca,6.5,,high,African frontier AI governance capacity building
bd984460-8ccb-63d5-b650-5d865216a14f,5.1,1.2,medium,AI companions and intimate partner violence
bea80905-9796-d2d8-3dd1-1b88c07770d8,7.2,7.1,medium,open safety benchmark for frontier models
beac3109-bc7b-90e6-e920-aeea04a0ac5e,3.1,,high,detecting hallucination onset from output geometry
bf1ecc9a-7196-3102-79dd-d8a520d1c92f,5.2,6.1,medium,mechanisms of eroding human oversight capacity
bf835bcd-7487-3cf4-5637-f2cc289f8eea,7.2,7.1,high,measuring model evaluation awareness
bfa203e6-8028-e154-efc6-a878d272ac9a,2.2,,high,testbed for prompt injection and agent attacks
bfbd2517-82bf-173d-03ca-f9dd8035aaf6,6.1,,low,decolonial analysis of AI extraction
c032715d-e547-053e-1c3d-88197b1c123d,1.3,7.3,medium,multilingual LLM safety evaluation gaps
c04ff33a-5844-9a69-6cc1-5b3540db341e,4.3,,medium,scam detection and wallet safety for users
c17f7bcd-20c5-ae97-2b81-d44496cfe178,6.5,6.4,medium,evaluating AI litigation precedent; Western regulatory environment
c2702c08-3dc7-40be-4808-ab0728c8f0f1,6.1,,high,threat models for AI-enabled power concentration
c2754416-ff8a-d767-dade-79ec9105da9d,not_ai,,low,novel AI architecture; no risk angle
c29c8cf4-84c9-c558-3046-afc8f67011b3,7.4,7.1,high,mechanistic interpretability of unfaithful chain-of-thought
c2c555d7-827e-4fe5-d87b-29f88a673c94,field,,high,AI safety community group in Argentina
c2c7c2dc-d3ef-b91c-f640-cb119adcdf9e,3.1,7.4,medium,provenance layer against unsupported and outdated model claims
c30146a3-40fe-5ba0-2cb5-55b586bb30ff,7.1,,low,identity continuity of persistent AI agents
c3f955f0-a03d-d66b-d01a-eb7febfba882,not_ai,,high,Telegram rewards token app; unrelated to AI risk
c4e3e193-ebb5-9835-941f-97eb59c98105,field,,high,travel grants for AI safety conference
c5346d52-17db-6c70-e683-29c4d20d4079,field,,high,AI timelines forecasting essay
c60f0809-c2f5-1435-486b-642b2e273197,5.1,,low,public workshops on careless AI reliance
c703d81b-312e-5fb4-9f98-79b33e69d9d2,7.4,field,medium,training programme exclusively for mechanistic interpretability
c716a470-da66-4659-4cd3-5d4bf4566320,field,,medium,knowledge management tooling for alignment researchers
c7288c92-12fe-56cd-7d0c-834114c92815,not_ai,,medium,AI tool helping charities write policy submissions
c76614f2-7d71-ae49-c0e2-9d32d642ea3c,7.4,,high,developmental interpretability research agenda
c786b494-aa50-20f9-2fbd-237f8ae708e4,2.2,,high,defences against indirect prompt injection
c7c4cc74-779e-42b8-3788-4fb4ffabdfab,6.1,6.5,medium,Forethought researches AI-enabled coups and transition
c8246157-0ae4-116b-f935-ce4fc1b38766,field,,high,translating AI alignment curriculum
c913da7c-52d0-712f-ca02-4fc8839de014,field,,low,vague AGI architecture idea; no subdomain
c9770d3e-c8de-22ab-7da6-18cefe179820,4.2,6.5,high,chem-bio AI risk legislation advocacy
ca9f97ee-538a-7e9b-a78d-1540629a97bd,7.3,,low,instability hazard signal in LLM reasoning
caa4055c-e6db-04ee-7be1-3944af8d54c0,7.1,,high,wireheading and reward-drift in continual RL
cab299f0-e7c8-64c2-2731-687add4007c0,field,,medium,documentary on African AI safety perspectives
cacb5873-2b87-79f2-d754-60d6b6264427,field,,high,scaling AI safety awareness via content creators
cb47c239-7aa3-fe34-680e-72fb3432f3a9,field,,high,capacity building for Black AI safety researchers
cb75cb76-1239-8da9-ae22-d95ffcccbe75,6.4,,high,advocacy for pausing frontier AI development
cba459fb-754b-d83a-3fc4-f67a4dc22ebe,field,,medium,travel to present MATS-originated paper
cbc649f2-81fa-5ce3-3ad0-aefa726e9ed3,not_ai,6.5,medium,mostly food security biosecurity; some EU AI Act
cbdf9368-1f9c-1fe3-bf9e-3243e9f90726,7.2,,medium,open-source red-teaming and risk evaluation framework
cbf5c05d-86d5-00ce-1068-22b05309a5d4,7.2,,low,non-saturating capability benchmark design
cc4917df-1944-3383-c2b4-4ac7ca037350,6.5,4.2,medium,access controls for dual-use models
cc7e86f2-4243-c349-e404-53b935f11791,7.4,,medium,explainability provenance and auditability layer
cca4580b-f66d-3c34-79dd-ea7ca59d2416,field,6.5,medium,AI safety convening at India summit
ccb48895-c4cd-113d-847f-b9de656c9799,field,,high,public museum raising AI risk awareness
ccc92951-6113-180e-31a8-f227e3e5debf,field,,medium,compendium and critique of alignment plans
ccf9c1e1-7466-ac3d-5bb7-13f282b717a1,7.1,,high,alignment faking under monitoring versus private
cd4f0114-896b-fac4-3ab0-59cec177737e,6.5,,medium,EU AI Act implementation advocacy; mixed risks
cdbcc6b0-57f2-d798-2982-3164a40f14b6,field,,high,mentorship programme for women in AI safety
cde4795f-e1fc-0975-81a8-f1a1077b41b1,5.2,,medium,mediated human-AI interaction preserving human participation
cdfe6505-da2b-4b6a-0b7d-1f5192321fcf,not_ai,,high,poultry vaccination
ce33de3b-b98d-8a97-ff97-550bd570a08e,7.3,3.1,high,evaluating how frontier LLMs fail reliably
ce7c3eaf-c9a3-b3b6-afdb-a195c335c178,7.1,6.5,medium,runtime control and intervention on agents
cebdc9c1-3d43-47f5-f5e1-48a9f3467d64,field,,high,diversifying funding sources for AI safety nonprofits
cf57c3d7-b90f-015b-2f6d-c9b4f8c84475,field,,high,AI safety fellowship building local talent
cf66ddba-33ec-9b6b-6819-b45adc225f1b,7.1,7.4,medium,auditable memory resisting deceptive alignment
cfa35e3a-00b9-2533-e18b-62957270c796,6.5,6.4,medium,China exporting AI ethics framework via Digital Silk Road
cfcc0634-6c24-c1c2-9718-45a680f8f950,7.4,,medium,explainable architecture reducing black-box opacity
cfcc2d90-e42e-a054-0283-134f4cb735b1,7.1,7.5,medium,self-models underlying convergent drives and agency
d001da28-d8f4-5412-77b8-af6b8412cfef,field,,low,conference travel; formal theorem proving research
d0f2d525-afd0-e0c2-84b3-52d5e65c9213,7.6,,high,cooperative fine-tuning against multi-agent risks
d101ba01-170e-cdf6-0c97-80e1ab78d424,not_ai,,medium,quantum theory for AI capability; no risk angle
d17def93-e0d0-e9a9-3d2f-339c8b79d612,field,,high,virtual AI safety reading group
d1948c73-43e1-3125-9228-50f799ee7d3f,7.4,7.1,high,chain-of-thought faithfulness tooling and model organisms
