grant_id,method,confidence,basis
9ac2319d-d0e5-02b4-757a-3f3c0cbf6cf9,X.none,low,unclear emergent coherence alignment protocol
9ad1d826-d6b3-e28e-e979-91d11bbc062b,X.none,medium,DNA sequence screening biosecurity standards
9b0b8610-bbdf-fc34-134f-3b6582b34a79,X.none,high,simulation theory epistemology hub
9b5148fe-ff25-4cbe-5d8e-42a1e871480b,3.1,medium,auditing LLM-as-judge alignment evaluation systems
9b992f0c-ad0c-8df9-3694-3804f8042cba,X.talent-community,high,conference travel for early career researcher
9bfd5d6d-64da-7c24-1328-ebd04e04d5b3,X.forecasting,high,disagreements with bio anchors AI timelines
9c05e118-078e-4768-1fa6-606f6f8d2e66,3.5,medium,detecting cumulative emotional harm in interactions
9c3d7a38-deb6-7968-4a0a-84c7439083b6,X.none,medium,quantum randomness in LLM sampling not safety
9c712f34-85ba-d3a0-ea9f-2616cd4fd338,X.research-theory,low,simulation framework for AI stability dynamics
9d0944e1-df76-e2ed-9511-1d3f9138fc12,X.talent-community,high,local AI safety community in Los Angeles
9d0d9662-2c57-a181-8bf0-17623ab89b44,X.talent-community,medium,mechinterp community events and hackathons
9d460b4a-7af3-1584-ca3c-6d7258fabf8e,X.none,low,agent culture and commerce project
9e8be781-5dd2-706f-b0ad-e36f08baf275,2.3,medium,continual training of guard models filtering attacks
9e8cb7b1-0653-7c2b-3629-ea666a073332,3.1,medium,tests and audits agent memory systems
9eda6c04-25ec-a4f5-ea35-5c7270910266,X.research-theory,low,symbolic transparent AGI architecture
9f98c367-dcd1-7f2c-6fb7-a6c647b235e4,2.3,medium,verification guardrails and isolation for legal agents
a0dee8a5-6447-21d4-5d65-e7c7447125fe,X.research-theory,high,proving computational hardness of verifying alignment
a29c1de3-db89-81d7-9115-963eacd978ea,3.1,medium,capability elicitation on benchmarks
a316d4de-eb28-86a0-bcd0-f5412bc7f728,X.none,high,consciousness neuroscience study
a3691bb5-8e8f-1215-0c3f-ef8237cf17d1,X.advocacy-comms,low,essay on publishing AI safety plans
a3bec07e-9e42-7bf0-a0f3-a1a6ab05a6e4,X.talent-community,medium,coordination platform for governance researchers
a426c31d-8189-d941-0e36-799afc28a1a6,X.forecasting,medium,empirical research on long-term lock-in risk
a44db2b6-99a1-1953-dc10-9d0e6ddcd787,X.talent-community,medium,supports residency programme for researchers
a46a9e65-613d-214e-f498-36e07aa7e4ff,X.research-empirical,high,scalable oversight harm identification
a51b3682-3fb7-e4f9-04ad-886b6e52e6e1,3.5,medium,runtime review of agentic actions against constitution
a5cefa1c-f2df-877a-34da-c770a57c0588,1.2,low,AI ethics think tank and policy framework
a5e88b7e-2b43-673c-9a43-54920f852d35,2.2,low,cultural ethical framework for value alignment
a64aa84a-cec1-e74b-0c0c-a06d909058c4,X.forecasting,medium,agent-based simulations of autonomous AI economy
a7274150-2d5a-50be-7fd4-858ce7635056,X.advocacy-comms,medium,game communicating AI risk to public
a729d958-3623-f07b-f3df-cfb8207eac09,X.research-interp,high,SAELens sparse autoencoder library
a855730c-79c2-b956-3ce1-3f635b31b066,X.talent-community,high,hackathon and fellowship for safety builders
a89aac9a-39ee-8b68-4e7f-82cb944a4383,X.advocacy-comms,high,feature film on gradual disempowerment
a8d5d457-eff4-26fa-3fc5-0426ddc64ec7,X.talent-community,high,university course on AI existential risk
a9017120-7de0-8ad7-98f4-43ac8a0cb079,3.1,medium,empirical evaluation of model constraint adherence
a97c92cb-a0dd-0332-173d-55c913d9c49f,X.advocacy-comms,high,documentary and music video for public
a9c7cf96-19af-bbec-b0b8-c1f2e3ac2d3b,2.3,medium,runtime deterministic safety layer for agents
aa9d541e-250b-7434-f9a0-5a8ec0ed0558,X.advocacy-comms,high,testing public messaging about AI risk
aab6ecac-6d50-5882-dc2b-6c00dffadd68,X.none,low,AI token tax policy memo no MIT control
ab205690-bd44-c32a-12c3-3cce24dba37e,X.research-theory,high,philosophical framework on agency and teleology
aba0cd33-c68c-bd7d-d0c4-ce9fc3b78b21,X.forecasting,high,forecasting pilot for AI governance in Greece
abb57a5a-8cd2-023b-dfab-43c6305633d1,X.talent-community,medium,travel to present workshop poster
abb5ed2b-6435-6183-72f7-a386ba53143b,3.1,high,open source red-teaming framework
ac0e9e61-7798-0335-58a3-bff24a839c3a,3.5,medium,behavioural observability and auditing of deployed systems
acec5b5f-8f90-0a7e-67a6-8ba4eb7a913f,X.research-theory,low,formal framework for autonomy measurement
ad2617f3-317b-5911-9561-7bc96a1a8da8,3.1,medium,pre-commitment registry for evaluation claims
aef83405-946b-49ef-3cac-da5a829e8701,X.research-empirical,high,fine-tuning experiments on emergent misalignment
af0b206b-e63b-795e-c977-927c8a04eafe,3.6,low,daemons preventing and recovering local stack failures
af4f2030-a7e3-2bf8-0e64-39792573c821,X.advocacy-comms,medium,public AI risk literacy platform
af518d81-218c-137d-26d9-cfdc7ce2b516,X.advocacy-comms,medium,disseminating AI scam research to public
afcad13a-a4ba-1f31-a316-204cf4e38e5f,X.none,medium,conflict intelligence pipeline not AI safety
b03a744f-1f9d-7ba4-1ee9-6ad91384cf2b,X.forecasting,medium,Epoch benchmark for tracking AI progress
b1e4a373-c4cf-6cb7-082c-8a76d0ebea18,X.research-empirical,low,exploratory study of emergent bot behaviour
b1f3ec17-358a-9c94-356f-999f78b1bb7c,2.1,low,secure air-gapped local server infrastructure
b216f04b-3658-5440-2b7a-c011d7439e70,X.research-interp,high,vocabulary-activation correspondence interpretability tool
b2e43b7b-4a57-e51a-adda-c37d0f3c9ada,X.research-empirical,low,fairness metric conflicts in machine learning
b3a175a8-0b4f-5707-84bc-44e6f88802f0,X.advocacy-comms,high,animated video essay on AI risk
b3c628ad-a415-6862-343a-5d0cf11f3b53,3.1,medium,turning stance residue result into reusable eval
b3ff805e-448f-1115-daf8-d94680190eaf,2.2,high,preference learning post-training alignment method
b4287754-9e4a-8386-8fd5-fd70fd6251eb,3.5,low,cryptographic tamper-evident receipts of AI decisions
b47b5572-bd69-0255-fd41-294539d1789d,X.research-interp,high,compute for SAE feature dashboards autointerp
b491f95e-aeb5-4203-cd18-1586f1384395,X.talent-community,low,career transition into philanthropic advising
b50c9579-6b5a-c144-88f7-1b4ac30cd39e,2.3,low,safety filtering for AI companion apps
b536b183-39e3-6967-c629-60de882c8b29,X.none,low,falsifiability sheet for research claims
b553a3cb-11e4-4b00-8c56-a16021356460,X.research-empirical,medium,cognitive bias in LLMs and RLHF
b5c145fa-9152-a611-ea31-ff68224cf397,X.talent-community,medium,capture-the-flag AI security training programme
b5cf58ee-a0d1-e344-51fd-f2ad95157e93,X.talent-community,high,fieldbuilding outreach to mid-career ML professionals
b65d5d75-d340-c680-90e4-d66119ef9cdf,X.forecasting,low,dependency analysis of semiconductor supply chains
b68051c2-a108-0777-4945-05b33f90589a,X.research-interp,medium,constructability building interpretable models by construction
b6ad1255-4af8-8d28-0181-74590fe5568e,2.2,medium,fine-tuning LLMs toward clinical value alignment
b6cf19b3-13df-5262-a2bd-2efe8c089e56,X.advocacy-comms,low,public puzzle platform showing AI capability
b7761cef-dc79-8d56-e854-38ee5962af10,X.none,high,archival arts project not safety
b816281f-7e0d-4e05-437e-a681261501ee,X.talent-community,medium,open interpretability curriculum for newcomers
b89561e8-e0ec-9b07-83c2-7e0f3e783586,X.advocacy-comms,high,YouTube explainers on AI governance
b8d13776-f8bd-91b1-1de8-966527cb7a70,X.forecasting,high,parameter uncertainty in AI risk forecasting
b8ff3ca5-7e07-f958-da61-ab48ddbe44d9,2.2,medium,constitutional moral evaluation gates in architecture
b915d95a-6c05-6ea3-756d-926267402606,2.4,medium,explainable AI-generated text detection
b9ad5841-a3e1-5ce6-699d-8ed887493cc2,X.advocacy-comms,medium,playbook for communicating with government during crisis
b9aec1be-ed5d-45fb-9753-3e9f4273fc26,3.3,low,inheritable non-strippable limits for sub-agents
ba308b71-c961-a44c-0f1f-64091ec89482,X.research-empirical,medium,supports CHAI reward learning researcher
ba4f301a-79ba-feed-ae56-9c8aa47597d4,3.5,medium,runtime measurement and enforcement of behavioural boundaries
bad80e3c-e776-56da-e24b-0e5fa7b723b7,X.research-theory,medium,mechanistic theory of hallucination and alignment failure
bb6a4e59-d4b6-e44b-76f6-ff1185a8fad3,X.none,low,medical device recall policy not AI
bbb72e09-3163-9e53-e0d2-ba57b5c6bbb2,X.advocacy-comms,high,popular book on AI existential risk
bbfa99f7-c603-52ae-0e9c-0a178e810c10,X.advocacy-comms,high,testing public messages on AI risk
bc09a3ac-3725-4a75-5aa0-20620ce32f56,X.none,high,real estate co-living project
bc1cc7fe-a930-c57b-abfc-cb99dc6b8997,X.talent-community,high,fellowship training researchers on long-term futures
bc3f39a7-e1f9-0803-34d4-b164eb4d1217,3.1,medium,conformance standard and test harness for agents
bc890523-cbcd-0687-33ce-a95243427b84,X.none,medium,autonomous OS control agent capability product
bcbe964b-9bd5-c99d-9b84-9ac75e012bb6,X.advocacy-comms,medium,publication debating institutions for powerful AI
bd037cb4-cb70-3a81-2855-f4c0af319aca,1.2,medium,building African frontier AI governance capacity
bd984460-8ccb-63d5-b650-5d865216a14f,X.talent-community,high,conference attendance funding
bea80905-9796-d2d8-3dd1-1b88c07770d8,3.1,high,open reproducible safety benchmark for frontier models
beac3109-bc7b-90e6-e920-aeea04a0ac5e,3.5,medium,real-time detection of fabricated model output
bf1ecc9a-7196-3102-79dd-d8a520d1c92f,X.research-theory,low,conceptual framework of oversight erosion mechanisms
bf835bcd-7487-3cf4-5637-f2cc289f8eea,3.1,medium,benchmarking evaluation awareness metrics
bfa203e6-8028-e154-efc6-a878d272ac9a,3.1,medium,testbed reproducing agent security attacks
bfbd2517-82bf-173d-03ca-f9dd8035aaf6,X.none,low,philosophical framework paper no control
c032715d-e547-053e-1c3d-88197b1c123d,3.1,high,evaluating LLM safety across languages
c04ff33a-5844-9a69-6cc1-5b3540db341e,2.3,low,safety kernel guardrail for financial agents
c17f7bcd-20c5-ae97-2b81-d44496cfe178,X.advocacy-comms,medium,legal watchdog analysing and steering AI precedent
c2702c08-3dc7-40be-4808-ab0728c8f0f1,X.forecasting,high,threat models for AI-enabled power concentration
c2754416-ff8a-d767-dade-79ec9105da9d,X.none,low,unclear self-described new AI system
c29c8cf4-84c9-c558-3046-afc8f67011b3,X.research-interp,high,mechanistic interpretability of unfaithful chain-of-thought
c2c555d7-827e-4fe5-d87b-29f88a673c94,X.talent-community,high,Argentinian AI safety community hub salaries
c2c7c2dc-d3ef-b91c-f640-cb119adcdf9e,2.3,low,provenance and human approval safety layer
c30146a3-40fe-5ba0-2cb5-55b586bb30ff,X.research-empirical,low,testing developmental continuity in persistent agents
c3f955f0-a03d-d66b-d01a-eb7febfba882,X.none,high,Telegram crypto rewards app
c4e3e193-ebb5-9835-941f-97eb59c98105,X.talent-community,high,travel grants for AI safety conference
c5346d52-17db-6c70-e683-29c4d20d4079,X.forecasting,high,essay arguing short AI timelines
c60f0809-c2f5-1435-486b-642b2e273197,X.advocacy-comms,high,public workshops on ethical AI literacy
c703d81b-312e-5fb4-9f98-79b33e69d9d2,X.talent-community,high,mechanistic interpretability training program
c716a470-da66-4659-4cd3-5d4bf4566320,X.none,low,knowledge management tooling for researchers
c7288c92-12fe-56cd-7d0c-834114c92815,X.advocacy-comms,medium,tool helping supporters write policy submissions
c76614f2-7d71-ae49-c0e2-9d32d642ea3c,X.research-interp,high,developmental interpretability research agenda
c786b494-aa50-20f9-2fbd-237f8ae708e4,2.3,medium,defences against indirect prompt injection
c7c4cc74-779e-42b8-3788-4fb4ffabdfab,X.forecasting,high,Forethought superintelligence transition strategy research
c8246157-0ae4-116b-f935-ce4fc1b38766,X.talent-community,high,translating BlueDot alignment curriculum
c913da7c-52d0-712f-ca02-4fc8839de014,X.none,low,speculative AI architecture not a safety control
c9770d3e-c8de-22ab-7da6-18cefe179820,X.advocacy-comms,high,congressional advocacy on chem-bio AI risk
ca9f97ee-538a-7e9b-a78d-1540629a97bd,3.5,low,internal hazard signal monitoring LLM reasoning stability
caa4055c-e6db-04ee-7be1-3944af8d54c0,X.research-empirical,high,continual RL wireheading and drift experiments
cab299f0-e7c8-64c2-2731-687add4007c0,X.advocacy-comms,high,web documentary on AI safety perspectives
cacb5873-2b87-79f2-d754-60d6b6264427,X.advocacy-comms,high,AI safety content with YouTube creators
cb47c239-7aa3-fe34-680e-72fb3432f3a9,X.talent-community,high,fellowship and community for Black AI safety researchers
cb75cb76-1239-8da9-ae22-d95ffcccbe75,X.advocacy-comms,high,public campaigning to pause AI
cba459fb-754b-d83a-3fc4-f67a4dc22ebe,X.talent-community,medium,conference travel to present paper
cbc649f2-81fa-5ce3-3ad0-aefa726e9ed3,1.2,medium,catastrophic risk policy reports for Spanish-speaking countries
cbdf9368-1f9c-1fe3-bf9e-3243e9f90726,3.1,high,open-source red-teaming and risk evaluation framework
cbf5c05d-86d5-00ce-1068-22b05309a5d4,3.1,high,non-saturating benchmark design
cc4917df-1944-3383-c2b4-4ac7ca037350,3.3,medium,verification-based access controls for dual-use models
cc7e86f2-4243-c349-e404-53b935f11791,X.none,low,knowledge graph provenance infrastructure unclear fit
cca4580b-f66d-3c34-79dd-ea7ca59d2416,X.advocacy-comms,medium,policy convening at international AI summit
ccb48895-c4cd-113d-847f-b9de656c9799,X.advocacy-comms,high,public museum raising AI risk awareness
ccc92951-6113-180e-31a8-f227e3e5debf,X.talent-community,medium,community critique contest on alignment plans
ccf9c1e1-7466-ac3d-5bb7-13f282b717a1,3.1,medium,paired monitored versus private behaviour audit
cd4f0114-896b-fac4-3ab0-59cec177737e,X.advocacy-comms,medium,promoting catastrophic risk reports to Spanish-speaking policymakers
cdbcc6b0-57f2-d798-2982-3164a40f14b6,X.talent-community,high,mentorship program for women in alignment
cde4795f-e1fc-0975-81a8-f1a1077b41b1,X.none,low,speculative human-AI interaction framework
cdfe6505-da2b-4b6a-0b7d-1f5192321fcf,X.none,high,poultry vaccination programme not AI
ce33de3b-b98d-8a97-ff97-550bd570a08e,3.1,high,open evaluations of frontier LLM failures
ce7c3eaf-c9a3-b3b6-afdb-a195c335c178,3.5,medium,runtime observability and intervention layer
cebdc9c1-3d43-47f5-f5e1-48a9f3467d64,X.talent-community,low,fundraising infrastructure for safety organisations
cf57c3d7-b90f-015b-2f6d-c9b4f8c84475,X.talent-community,high,AI safety fellowship in Nepal
cf66ddba-33ec-9b6b-6819-b45adc225f1b,X.research-empirical,low,auditable memory substrate against deceptive alignment
cfa35e3a-00b9-2533-e18b-62957270c796,X.forecasting,medium,strategic analysis of China's AI ethics push
cfcc0634-6c24-c1c2-9718-45a680f8f950,X.research-interp,low,explainable mixture-of-experts architecture prototype
cfcc2d90-e42e-a054-0283-134f4cb735b1,X.research-theory,high,conceptual work on agency and selfhood
d001da28-d8f4-5412-77b8-af6b8412cfef,X.talent-community,medium,conference travel and bridge funding
d0f2d525-afd0-e0c2-84b3-52d5e65c9213,X.research-empirical,high,RL fine-tuning for cooperative multi-agent LLMs
d101ba01-170e-cdf6-0c97-80e1ab78d424,X.none,high,quantum physics applied to AI capability
d17def93-e0d0-e9a9-3d2f-339c8b79d612,X.talent-community,high,AI safety reading group
d1948c73-43e1-3125-9228-50f799ee7d3f,X.research-empirical,high,model organisms and tooling for CoT faithfulness
d1b2f713-c0d8-e867-2655-6abebc3bb731,X.none,low,epistemic infrastructure for science broadly
d1fcde00-8943-4e74-17fc-6e77271a6f70,X.forecasting,medium,essay on AI takeover scenarios and progress
d201af43-5c19-3931-a868-65db6bcc154a,X.none,medium,commercial e-commerce image quality control
d3060c60-beec-9c6a-6f69-ccf8cc10d603,3.1,high,Apollo Research evaluations and auditing
d337faf0-7d28-5937-eeb3-4541040f8892,3.1,high,benchmark for multi-agent exploit chains
d35187ca-06e1-f799-41ba-331ae2130eb8,1.2,medium,public compute governance framework report
d3d6d20c-40f6-fbf3-26cf-7c180f610919,X.talent-community,medium,upskilling stipend for career path
d42f7055-b477-cff1-0a7b-dcfe67b1ad6b,X.advocacy-comms,high,social media street interviews about AI
d4307a47-b36d-8da7-aeff-446d734c6618,X.research-theory,medium,conceptual alignment framework with simulation validation
d481a425-e7be-9c1d-16ad-857c0bccbb7f,X.research-empirical,medium,scaling new training method for unlearning
d4e8beb9-877b-bc6c-f223-7c0723c6b067,X.talent-community,high,paying facilitators of AI safety fundamentals course
d55f2d41-5ad3-e11d-24df-b6d2877992fa,X.research-interp,high,TransformerLens interpretability library development
d5814bc2-90ce-05f7-30c0-6d9448f29fe3,X.talent-community,high,upskilling exercise curriculum
d587a9b8-94d1-6694-1c19-a0db7802ae47,X.forecasting,high,AI 2027 scenario and timelines work
d58f7a1f-2421-89db-d4d6-acb21c5de0b2,X.none,high,teacher training in Nigeria
d5d2f624-fe87-6dbc-bb53-54819a4742ef,X.advocacy-comms,high,persuasion campaign for US-China AI treaty
d65f3401-de91-734e-0ec1-dbec15e5d1a9,2.4,high,deepfake and synthetic media detection tool
d71671fe-c08e-fcdd-1dd5-f0ddf0405a80,X.research-interp,high,limits of interpretability under self-modifying AI
d74003c3-a732-fb9c-402a-75391c37a4bd,X.forecasting,high,essay on probability of AGI by 2043
